invoice_id;branch;city;customer_type;gender;product_line;unit_price;quantity;tax_5_pct;total;date;purchase_hour;payment;cogs;gross_income;rating;customer_profile;customer_id;total_price;recency;frequency;monetary;r_score;f_score;m_score;rfm_score;rfm_score_label;rfm_combination;r_score_label;f_score_label;m_score_label;rfm_label
805-86-0265;A;Yangon;Normal;Male;Home And Lifestyle;93.96;9;42.282;887.922;2019-03-20;11;Cash;845.64;42.282;9.8;Yangon_Normal_Male;3;845.64;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
733-29-1227;C;Naypyitaw;Normal;Male;Home And Lifestyle;55.61;7;19.4635;408.7335;2019-03-23;12;Cash;389.27;19.4635;8.5;Naypyitaw_Normal_Male;5;389.27;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
451-73-2711;C;Naypyitaw;Normal;Male;Food And Beverages;84.83;1;4.2415;89.0715;2019-01-14;15;E-Wallet;84.83;4.2415;8.8;Naypyitaw_Normal_Male;5;84.83;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
373-14-0504;A;Yangon;Member;Female;Sports And Travel;71.63;2;7.163;150.423;2019-02-12;14;E-Wallet;143.26;7.163;8.8;Yangon_Member_Female;1;143.26;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
546-80-2899;A;Yangon;Member;Male;Home And Lifestyle;37.69;2;3.769;79.149;2019-02-20;15;E-Wallet;75.38;3.769;9.5;Yangon_Member_Male;4;75.38;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
345-68-9016;C;Naypyitaw;Member;Female;Sports And Travel;31.67;8;12.668;266.028;2019-01-02;16;Credit Card;253.36;12.668;5.6;Naypyitaw_Member_Female;12;253.36;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
390-17-5806;C;Naypyitaw;Member;Female;Food And Beverages;38.42;1;1.921;40.341;2019-02-02;16;Cash;38.42;1.921;8.6;Naypyitaw_Member_Female;12;38.42;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
457-13-1708;B;Mandalay;Member;Male;Fashion Accessories;65.23;10;32.615;684.915;2019-01-08;19;Credit Card;652.3;32.615;5.2;Mandalay_Member_Male;7;652.3000000000001;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
664-14-2882;C;Naypyitaw;Member;Female;Home And Lifestyle;10.53;5;2.6325;55.2825;2019-01-30;14;Credit Card;52.65;2.6325;5.8;Naypyitaw_Member_Female;12;52.65;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
487-79-6868;B;Mandalay;Member;Female;Home And Lifestyle;12.29;9;5.5305;116.1405;2019-03-26;19;Credit Card;110.61;5.5305;8.0;Mandalay_Member_Female;6;110.60999999999999;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
314-23-4520;C;Naypyitaw;Member;Male;Health And Beauty;81.23;7;28.4305;597.0405;2019-01-15;20;Cash;568.61;28.4305;9.0;Naypyitaw_Member_Male;10;568.61;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
210-30-7976;B;Mandalay;Member;Female;Fashion Accessories;22.32;4;4.464;93.744;2019-03-14;11;E-Wallet;89.28;4.464;4.1;Mandalay_Member_Female;6;89.28;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
585-86-8361;A;Yangon;Normal;Female;Food And Beverages;27.28;5;6.82;143.22;2019-02-03;10;Credit Card;136.4;6.82;8.6;Yangon_Normal_Female;8;136.4;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
807-14-7833;A;Yangon;Member;Female;Electronic Accessories;17.42;10;8.71;182.91;2019-02-22;12;E-Wallet;174.2;8.71;7.0;Yangon_Member_Female;1;174.20000000000002;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
775-72-1988;B;Mandalay;Normal;Male;Home And Lifestyle;73.28;5;18.32;384.72;2019-01-24;15;E-Wallet;366.4;18.32;8.4;Mandalay_Normal_Male;11;366.4;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
288-38-3758;C;Naypyitaw;Member;Female;Fashion Accessories;84.87;3;12.7305;267.3405;2019-01-25;18;E-Wallet;254.61;12.7305;7.4;Naypyitaw_Member_Female;12;254.61;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
652-43-6591;A;Yangon;Normal;Female;Fashion Accessories;97.29;8;38.916;817.236;2019-03-09;13;Credit Card;778.32;38.916;6.2;Yangon_Normal_Female;8;778.32;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
785-96-0615;B;Mandalay;Member;Female;Electronic Accessories;35.74;8;14.296;300.216;2019-02-17;15;E-Wallet;285.92;14.296;4.9;Mandalay_Member_Female;6;285.92;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
406-46-7107;A;Yangon;Normal;Female;Home And Lifestyle;96.52;6;28.956;608.076;2019-01-11;11;Cash;579.12;28.956;4.5;Yangon_Normal_Female;8;579.12;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
250-17-5703;A;Yangon;Member;Male;Food And Beverages;18.85;10;9.425;197.925;2019-02-27;18;E-Wallet;188.5;9.425;5.6;Yangon_Member_Male;4;188.5;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
156-95-3964;A;Yangon;Normal;Female;Food And Beverages;55.39;4;11.078;232.638;2019-03-25;15;E-Wallet;221.56;11.078;8.0;Yangon_Normal_Female;8;221.56;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
842-40-8179;B;Mandalay;Member;Female;Food And Beverages;77.2;10;38.6;810.6;2019-02-11;10;Credit Card;772.0;38.6;5.6;Mandalay_Member_Female;6;772.0;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
525-09-8450;B;Mandalay;Normal;Male;Electronic Accessories;72.13;10;36.065;757.365;2019-01-31;15;Credit Card;721.3;36.065;4.2;Mandalay_Normal_Male;11;721.3;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
410-67-1709;A;Yangon;Member;Female;Fashion Accessories;63.88;8;25.552;536.592;2019-01-20;17;E-Wallet;511.04;25.552;9.9;Yangon_Member_Female;1;511.04;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
587-73-4862;A;Yangon;Member;Female;Health And Beauty;10.69;5;2.6725;56.1225;2019-03-26;11;E-Wallet;53.45;2.6725;7.6;Yangon_Member_Female;1;53.449999999999996;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
787-87-2010;A;Yangon;Member;Male;Health And Beauty;55.5;4;11.1;233.1;2019-01-20;15;Credit Card;222.0;11.1;6.6;Yangon_Member_Male;4;222.0;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
593-14-4239;B;Mandalay;Normal;Female;Home And Lifestyle;95.46;8;38.184;801.864;2019-03-05;19;E-Wallet;763.68;38.184;4.7;Mandalay_Normal_Female;9;763.68;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
801-88-0346;C;Naypyitaw;Normal;Female;Fashion Accessories;76.06;3;11.409;239.589;2019-01-05;20;Credit Card;228.18;11.409;9.8;Naypyitaw_Normal_Female;2;228.18;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
388-76-2555;B;Mandalay;Normal;Male;Sports And Travel;13.69;6;4.107;86.247;2019-02-13;13;Cash;82.14;4.107;6.3;Mandalay_Normal_Male;11;82.14;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
711-31-1234;B;Mandalay;Normal;Female;Electronic Accessories;95.64;4;19.128;401.688;2019-03-16;18;Cash;382.56;19.128;7.9;Mandalay_Normal_Female;9;382.56;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
886-54-6089;A;Yangon;Normal;Female;Home And Lifestyle;11.43;6;3.429;72.009;2019-01-15;17;Cash;68.58;3.429;7.7;Yangon_Normal_Female;8;68.58;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
707-32-7409;B;Mandalay;Member;Female;Sports And Travel;95.54;4;19.108;401.268;2019-02-26;11;E-Wallet;382.16;19.108;4.5;Mandalay_Member_Female;6;382.16;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
759-98-4285;C;Naypyitaw;Member;Female;Health And Beauty;85.87;7;30.0545;631.1445;2019-02-27;19;Credit Card;601.09;30.0545;8.0;Naypyitaw_Member_Female;12;601.09;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
201-63-8275;C;Naypyitaw;Member;Female;Sports And Travel;67.99;7;23.7965;499.7265;2019-02-17;16;E-Wallet;475.93;23.7965;5.7;Naypyitaw_Member_Female;12;475.92999999999995;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
471-06-8611;C;Naypyitaw;Normal;Female;Food And Beverages;52.42;1;2.621;55.041;2019-02-06;10;Credit Card;52.42;2.621;6.3;Naypyitaw_Normal_Female;2;52.42;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
200-16-5952;C;Naypyitaw;Member;Male;Food And Beverages;65.65;2;6.565;137.865;2019-01-17;16;Cash;131.3;6.565;6.0;Naypyitaw_Member_Male;10;131.3;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
120-54-2248;B;Mandalay;Normal;Female;Food And Beverages;28.86;5;7.215;151.515;2019-01-22;18;Credit Card;144.3;7.215;8.0;Mandalay_Normal_Female;9;144.3;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
102-77-2261;C;Naypyitaw;Member;Male;Health And Beauty;65.31;7;22.8585;480.0285;2019-03-05;18;Credit Card;457.17;22.8585;4.2;Naypyitaw_Member_Male;10;457.17;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
875-31-8302;B;Mandalay;Normal;Male;Sports And Travel;93.38;1;4.669;98.049;2019-01-03;13;Cash;93.38;4.669;9.6;Mandalay_Normal_Male;11;93.38;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
102-06-2002;C;Naypyitaw;Member;Male;Sports And Travel;25.25;5;6.3125;132.5625;2019-03-20;17;Cash;126.25;6.3125;6.1;Naypyitaw_Member_Male;10;126.25;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
457-94-0464;B;Mandalay;Member;Male;Electronic Accessories;87.87;9;39.5415;830.3715;2019-01-31;20;E-Wallet;790.83;39.5415;5.6;Mandalay_Member_Male;7;790.83;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
629-42-4133;C;Naypyitaw;Normal;Male;Health And Beauty;21.8;8;8.72;183.12;2019-02-19;19;Cash;174.4;8.72;8.3;Naypyitaw_Normal_Male;5;174.4;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
534-53-3526;A;Yangon;Normal;Female;Sports And Travel;94.76;4;18.952;397.992;2019-02-11;16;E-Wallet;379.04;18.952;7.8;Yangon_Normal_Female;8;379.04;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
307-04-2070;A;Yangon;Member;Female;Fashion Accessories;30.62;1;1.531;32.151;2019-02-05;14;Credit Card;30.62;1.531;4.1;Yangon_Member_Female;1;30.62;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
468-99-7231;C;Naypyitaw;Normal;Female;Home And Lifestyle;44.01;8;17.604;369.684;2019-03-03;17;Cash;352.08;17.604;8.8;Naypyitaw_Normal_Female;2;352.08;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
516-77-6464;C;Naypyitaw;Member;Female;Health And Beauty;10.16;5;2.54;53.34;2019-02-24;13;E-Wallet;50.8;2.54;4.1;Naypyitaw_Member_Female;12;50.8;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
404-91-5964;A;Yangon;Normal;Male;Electronic Accessories;74.58;7;26.103;548.163;2019-02-04;16;Credit Card;522.06;26.103;9.0;Yangon_Normal_Male;3;522.06;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
886-77-9084;C;Naypyitaw;Normal;Male;Electronic Accessories;71.89;8;28.756;603.876;2019-02-19;11;E-Wallet;575.12;28.756;5.5;Naypyitaw_Normal_Male;5;575.12;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
790-38-4466;C;Naypyitaw;Normal;Female;Health And Beauty;10.99;5;2.7475;57.6975;2019-01-23;10;Credit Card;54.95;2.7475;9.3;Naypyitaw_Normal_Female;2;54.95;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
704-10-4056;C;Naypyitaw;Member;Male;Health And Beauty;60.47;3;9.0705;190.4805;2019-01-14;10;Credit Card;181.41;9.0705;5.6;Naypyitaw_Member_Male;10;181.41;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
497-37-6538;A;Yangon;Normal;Male;Sports And Travel;58.91;7;20.6185;432.9885;2019-01-17;15;E-Wallet;412.37;20.6185;9.7;Yangon_Normal_Male;3;412.37;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
651-96-5970;A;Yangon;Normal;Male;Fashion Accessories;46.41;1;2.3205;48.7305;2019-03-03;20;Credit Card;46.41;2.3205;4.0;Yangon_Normal_Male;3;46.41;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
400-80-4065;C;Naypyitaw;Member;Male;Health And Beauty;68.55;4;13.71;287.91;2019-02-15;20;Credit Card;274.2;13.71;9.2;Naypyitaw_Member_Male;10;274.2;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
744-16-7898;B;Mandalay;Normal;Female;Home And Lifestyle;97.37;10;48.685;1022.385;2019-01-15;13;Credit Card;973.7;48.685;4.9;Mandalay_Normal_Female;9;973.7;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
263-12-5321;A;Yangon;Member;Male;Electronic Accessories;92.6;7;32.41;680.61;2019-02-27;12;Credit Card;648.2;32.41;9.3;Yangon_Member_Male;4;648.1999999999999;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
702-72-0487;A;Yangon;Normal;Female;Electronic Accessories;46.61;2;4.661;97.881;2019-02-26;12;Credit Card;93.22;4.661;6.6;Yangon_Normal_Female;8;93.22;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
605-83-1050;B;Mandalay;Normal;Male;Fashion Accessories;27.18;2;2.718;57.078;2019-03-15;16;E-Wallet;54.36;2.718;4.3;Mandalay_Normal_Male;11;54.36;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
443-60-9639;C;Naypyitaw;Member;Female;Home And Lifestyle;60.87;1;3.0435;63.9135;2019-01-24;13;Cash;60.87;3.0435;5.5;Naypyitaw_Member_Female;12;60.87;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
864-24-7918;A;Yangon;Member;Female;Sports And Travel;24.49;10;12.245;257.145;2019-02-22;15;Cash;244.9;12.245;8.1;Yangon_Member_Female;1;244.89999999999998;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
359-94-5395;B;Mandalay;Normal;Male;Health And Beauty;92.78;1;4.639;97.419;2019-03-15;10;Credit Card;92.78;4.639;9.8;Mandalay_Normal_Male;11;92.78;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
401-09-4232;C;Naypyitaw;Member;Male;Home And Lifestyle;86.69;5;21.6725;455.1225;2019-02-11;18;E-Wallet;433.45;21.6725;9.4;Naypyitaw_Member_Male;10;433.45;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
751-15-6198;B;Mandalay;Normal;Male;Sports And Travel;23.01;6;6.903;144.963;2019-01-12;16;E-Wallet;138.06;6.903;7.9;Mandalay_Normal_Male;11;138.06;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
324-41-6833;C;Naypyitaw;Member;Female;Electronic Accessories;30.2;8;12.08;253.68;2019-03-03;19;E-Wallet;241.6;12.08;5.1;Naypyitaw_Member_Female;12;241.6;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
474-33-8305;C;Naypyitaw;Member;Male;Fashion Accessories;67.39;7;23.5865;495.3165;2019-03-23;13;E-Wallet;471.73;23.5865;6.9;Naypyitaw_Member_Male;10;471.73;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
759-29-9521;A;Yangon;Member;Female;Fashion Accessories;48.96;9;22.032;462.672;2019-03-04;11;Cash;440.64;22.032;8.0;Yangon_Member_Female;1;440.64;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
831-81-6575;B;Mandalay;Member;Female;Electronic Accessories;75.59;9;34.0155;714.3255;2019-02-23;11;Cash;680.31;34.0155;8.0;Mandalay_Member_Female;6;680.3100000000001;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
220-68-6701;A;Yangon;Normal;Female;Home And Lifestyle;77.47;4;15.494;325.374;2019-03-17;16;Cash;309.88;15.494;4.2;Yangon_Normal_Female;8;309.88;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
618-34-8551;A;Yangon;Normal;Female;Sports And Travel;93.18;2;9.318;195.678;2019-01-16;18;Credit Card;186.36;9.318;8.5;Yangon_Normal_Female;8;186.36;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
257-60-7754;A;Yangon;Normal;Female;Electronic Accessories;50.23;4;10.046;210.966;2019-01-08;17;Cash;200.92;10.046;9.0;Yangon_Normal_Female;8;200.92;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
559-61-5987;B;Mandalay;Normal;Female;Health And Beauty;17.75;1;0.8875;18.6375;2019-01-14;10;Cash;17.75;0.8875;8.6;Mandalay_Normal_Female;9;17.75;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
189-55-2313;C;Naypyitaw;Normal;Female;Fashion Accessories;62.18;10;31.09;652.89;2019-01-31;10;E-Wallet;621.8;31.09;6.0;Naypyitaw_Normal_Female;2;621.8;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
565-91-4567;B;Mandalay;Normal;Male;Health And Beauty;10.75;8;4.3;90.3;2019-03-15;14;E-Wallet;86.0;4.3;6.2;Mandalay_Normal_Male;11;86.0;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
380-60-5336;A;Yangon;Normal;Female;Electronic Accessories;40.26;10;20.13;422.73;2019-02-24;18;Credit Card;402.6;20.13;5.0;Yangon_Normal_Female;8;402.59999999999997;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
815-04-6282;C;Naypyitaw;Member;Female;Sports And Travel;64.97;5;16.2425;341.0925;2019-02-08;12;Credit Card;324.85;16.2425;6.5;Naypyitaw_Member_Female;12;324.85;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
674-56-6360;A;Yangon;Normal;Male;Electronic Accessories;95.15;1;4.7575;99.9075;2019-03-22;14;Cash;95.15;4.7575;6.0;Yangon_Normal_Male;3;95.15;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
778-34-2523;A;Yangon;Member;Female;Electronic Accessories;48.62;8;19.448;408.408;2019-01-24;10;Cash;388.96;19.448;5.0;Yangon_Member_Female;1;388.96;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
499-27-7781;B;Mandalay;Normal;Female;Food And Beverages;53.21;8;21.284;446.964;2019-03-14;16;E-Wallet;425.68;21.284;5.0;Mandalay_Normal_Female;9;425.68;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
477-59-2456;C;Naypyitaw;Normal;Female;Fashion Accessories;45.44;7;15.904;333.984;2019-01-23;11;Cash;318.08;15.904;9.2;Naypyitaw_Normal_Female;2;318.08;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
832-51-6761;A;Yangon;Normal;Male;Food And Beverages;33.88;8;13.552;284.592;2019-01-19;20;E-Wallet;271.04;13.552;9.6;Yangon_Normal_Male;3;271.04;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
869-11-3082;B;Mandalay;Member;Male;Health And Beauty;96.16;4;19.232;403.872;2019-01-27;20;Credit Card;384.64;19.232;8.4;Mandalay_Member_Male;7;384.64;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
190-59-3964;B;Mandalay;Member;Male;Food And Beverages;47.16;5;11.79;247.59;2019-02-03;14;Credit Card;235.8;11.79;6.0;Mandalay_Member_Male;7;235.79999999999998;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
366-43-6862;B;Mandalay;Normal;Male;Electronic Accessories;52.89;4;10.578;222.138;2019-03-25;16;E-Wallet;211.56;10.578;6.7;Mandalay_Normal_Male;11;211.56;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
186-43-8965;A;Yangon;Member;Female;Home And Lifestyle;47.68;2;4.768;100.128;2019-02-24;10;Credit Card;95.36;4.768;4.1;Yangon_Member_Female;1;95.36;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
784-21-9238;C;Naypyitaw;Member;Male;Sports And Travel;10.17;1;0.5085;10.6785;2019-02-07;14;Cash;10.17;0.5085;5.9;Naypyitaw_Member_Male;10;10.17;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
276-75-6884;A;Yangon;Normal;Female;Health And Beauty;68.71;3;10.3065;216.4365;2019-03-04;10;Cash;206.13;10.3065;8.7;Yangon_Normal_Female;8;206.13;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
109-86-4363;B;Mandalay;Member;Female;Sports And Travel;60.08;7;21.028;441.588;2019-02-14;11;Credit Card;420.56;21.028;4.5;Mandalay_Member_Female;6;420.56;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
569-76-2760;A;Yangon;Member;Female;Sports And Travel;22.01;4;4.402;92.442;2019-01-29;18;Credit Card;88.04;4.402;6.6;Yangon_Member_Female;1;88.04;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
222-42-0244;B;Mandalay;Member;Female;Health And Beauty;72.11;9;32.4495;681.4395;2019-01-28;13;Credit Card;648.99;32.4495;7.7;Mandalay_Member_Female;6;648.99;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
